uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
1805682c-f5cc-49b5-abc2-2cec7c9db5da,HARV_020.basePlot.cfc,D01,HARV,HARV_020,distributed,woodyWetlands,WGS84,42.436767,-72.228878,20.2,225.4,0.27,NEON.DOC.001024vE,2018-09-13T19:57Z,2018-09-05,,31,Woody individual,line launcher,AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=,A00000000750,,AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTB9IxOWrLYBXMQhTCsFluHg==,D00000007998,,,,,,,,Y,02027,NEON.PLA.D01.HARV.02027,ACER,Acer sp.,OK,,,17.1,,,,,,Mbara@battelleecology.org,opiscitelli@battelleecology.org,"",,20211221T200614Z,RELEASE-2022
bb7cfb2d-aeb2-4366-bb21-00e4fa548be0,HARV_034.basePlot.cfc,D01,HARV,HARV_034,tower,evergreenForest,WGS84,42.535686,-72.177968,20.3,372.1,0.37,NEON.DOC.001024vE,2018-09-17T13:45Z,2018-09-02,,39,Woody individual,line launcher,AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=,A00000000783,,AVQkM2txcceIitBakpoc8loyloTarjQ/t457ho/oZA4=,D00000007976,,,,,,,,Y,05399,NEON.PLA.D01.HARV.05399,PINUS,Pinus sp.,OK,,,25.8,,,,,,gvanscoy@field-ops.org,rwilliams@battelleecology.org,"",,20211221T200614Z,RELEASE-2022
6c727aaf-d8f0-493c-bc22-93dff9f36a4f,HARV_034.basePlot.cfc,D01,HARV,HARV_034,tower,evergreenForest,WGS84,42.535686,-72.177968,20.3,372.1,0.37,NEON.DOC.001024vE,2018-09-17T16:27Z,2018-09-02,,23,Woody individual,line launcher,AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=,A00000000760,,AVQkM2txcceIitBakpoc8h0+cR9qiKY2PV0U2sdSzfw=,D00000007997,,,,,,,,Y,05483,NEON.PLA.D01.HARV.05483,PINUS,Pinus sp.,OK,,,26.4,,,,,,gvanscoy@field-ops.org,rwilliams@battelleecology.org,"",,20211221T200614Z,RELEASE-2022
52f6ec21-27e2-44bf-91a7-0cdbd2245419,HARV_034.basePlot.cfc,D01,HARV,HARV_034,tower,evergreenForest,WGS84,42.535686,-72.177968,20.3,372.1,0.37,NEON.DOC.001024vE,2018-09-17T19:26Z,2018-09-02,,23,Woody individual,line launcher,AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=,A00000000754,,AVQkM2txcceIitBakpoc8nNFI38kpaWdkUTWu38WpUI=,D00000007999,,,,,,,,Y,05459,NEON.PLA.D01.HARV.05459,PINUS,Pinus sp.,OK,,,22.9,,,,,,gvanscoy@field-ops.org,rwilliams@battelleecology.org,"",,20211221T200614Z,RELEASE-2022
9aff80f8-959a-4c75-b6af-369113ba5e7a,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,deciduousForest,WGS84,38.900538,-78.16186,20.2,270.7,0.25,NEON.DOC.001024vD,2017-07-24T12:29Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=,,,HvxvVDlCk1+52DmmtjULpk2KHiWTONl2q7eGpKKpKI8=,,,,,,,,,N,13004,NEON.PLA.D02.SCBI.13004,QUAL,Quercus alba L.,Physically damaged,,,7,,,,,,llemmon@field-ops.org,alandes@field-ops.org,Several limbs damaged by windthrow,,20211222T010542Z,RELEASE-2022
4a0cbd74-da8e-4487-a3ad-13ea713c3a99,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,deciduousForest,WGS84,38.900538,-78.16186,20.2,270.7,0.25,NEON.DOC.001024vD,2017-07-24T13:06Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=,,,HvxvVDlCk18recdnuMUehunN/NlpHPvsIcpjO7NuyDUJ5zIDZRpxDA==,,,,,,,,,Y,00279,NEON.PLA.D02.SCBI.00279,FRAM2,Fraxinus americana L.,Insect damaged,,,25.1,27,,,,,llemmon@field-ops.org,alandes@field-ops.org,Insect damage due to emerald ash borer,,20211222T010542Z,RELEASE-2022
a3953490-c2b5-45a1-bc66-bcd1757f54ba,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,deciduousForest,WGS84,38.900538,-78.16186,20.2,270.7,0.25,NEON.DOC.001024vD,2017-07-24T15:09Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=,,,HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR/KZ9+6WK02M=,,,,,,,,,N,13003,NEON.PLA.D02.SCBI.13003,LITU,Liriodendron tulipifera L.,OK,,,25.6,26.3,26.6,,,,llemmon@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
3b34e303-72a8-45c9-8642-5bf03441c1df,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,deciduousForest,WGS84,38.896938,-78.146458,20.5,309.4,0.72,NEON.DOC.001024vD,2017-07-25T13:28Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=,,,HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1OGpqMATVll8=,,,,,,,,,Y,01151,NEON.PLA.D02.SCBI.01151,JUNI,Juglans nigra L.,OK,,,24.1,,,,,,mhughes@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
a2d1d313-ee10-4774-8d1c-2c90596f71d6,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,deciduousForest,WGS84,38.896938,-78.146458,20.5,309.4,0.72,NEON.DOC.001024vD,2017-07-25T13:29Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=,,,HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgc/IyC2W4CbLcczd5U1Gcp6A==,,,,,,,,,N,13002,NEON.PLA.D02.SCBI.13002,FRAM2,Fraxinus americana L.,Insect damaged,,,24,,,,,,mhughes@field-ops.org,alandes@field-ops.org,Insect damage due to emerald ash borer,,20211222T010542Z,RELEASE-2022
b34dffe7-56cc-40cf-b1e4-36df934f9156,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,deciduousForest,WGS84,38.896938,-78.146458,20.5,309.4,0.72,NEON.DOC.001024vD,2017-07-25T14:26Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=,,,HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNlHeU5uimg3Q=,,,,,,,,,N,13001,NEON.PLA.D02.SCBI.13001,QUVE,Quercus velutina Lam.,OK,,,27.3,27.3,,,,,mhughes@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
81f6b2be-4f92-4ab9-b8e3-f53ab5710307,SCBI_045.basePlot.cfc,D02,SCBI,SCBI_045,tower,deciduousForest,WGS84,38.890566,-78.139432,20.1,358.9,0.1,NEON.DOC.001024vD,2017-07-25T16:57Z,2017-07-30,,21,Woody individual,line launcher,HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=,,,HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1o/meRcpHJw=,,,,,,,,,Y,03301,NEON.PLA.D02.SCBI.03301,JUNI,Juglans nigra L.,OK,,,9.2,,,,,,mhughes@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
ea558b82-70f7-4faa-ae4f-24113ea003dd,SCBI_049.basePlot.cfc,D02,SCBI,SCBI_049,tower,deciduousForest,WGS84,38.894617,-78.139644,20.1,364.6,0.19,NEON.DOC.001024vD,2017-07-26T13:50Z,2017-07-30,,23,Woody individual,line launcher,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=,,,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzzH7t4xU4qXE=,,,,,,,,,Y,02574,NEON.PLA.D02.SCBI.02574,LITU,Liriodendron tulipifera L.,OK,,,24.7,,,,,,llemmon@field-ops.org,jporta@BattelleEcology.org,"",,20211222T010542Z,RELEASE-2022
d101649c-b99d-40a4-a0c8-b0d59193481a,SCBI_049.basePlot.cfc,D02,SCBI,SCBI_049,tower,deciduousForest,WGS84,38.894617,-78.139644,20.1,364.6,0.19,NEON.DOC.001024vD,2017-07-26T15:52Z,2017-07-30,,23,Woody individual,line launcher,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=,,,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzXEI8iQMvERw=,,,,,,,,,Y,02577,NEON.PLA.D02.SCBI.02577,QURU,Quercus rubra L.,OK,,,21.9,19.8,,,,,llemmon@field-ops.org,jporta@BattelleEcology.org,"",,20211222T010542Z,RELEASE-2022
4a8b338d-e729-44dc-859b-9cd573622685,SCBI_049.basePlot.cfc,D02,SCBI,SCBI_049,tower,deciduousForest,WGS84,38.894617,-78.139644,20.1,364.6,0.19,NEON.DOC.001024vD,2017-07-26T17:54Z,2017-07-30,,41,Woody individual,line launcher,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=,,,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxdsw0LplrtNE=,,,,,,,,,Y,02549,NEON.PLA.D02.SCBI.02549,JUNI,Juglans nigra L.,OK,,,24.3,,,,,,llemmon@field-ops.org,jporta@BattelleEcology.org,"",,20211222T010542Z,RELEASE-2022
11678d67-78d4-469d-99ef-57d8b7294520,SCBI_010.basePlot.cfc,D02,SCBI,SCBI_010,distributed,deciduousForest,WGS84,38.884776,-78.125148,20.3,491.9,0.51,NEON.DOC.001024vD,2017-07-27T14:24Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=,,,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6a/pYcOYGxevurdOCSvVRwQ==,,,,,,,,,Y,01925,NEON.PLA.D02.SCBI.01925,ACNEN,Acer negundo L. var. negundo,Physically damaged,,,7.7,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,Damaged due to wind throw,,20211222T010542Z,RELEASE-2022
1467f39c-8b12-457e-8cda-5d8b2b29695a,SCBI_010.basePlot.cfc,D02,SCBI,SCBI_010,distributed,deciduousForest,WGS84,38.884776,-78.125148,20.3,491.9,0.51,NEON.DOC.001024vD,2017-07-27T16:32Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=,,,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6K6c3cuI0Dzu+I3u6qeGLmg==,,,,,,,,,N,13006,NEON.PLA.D02.SCBI.13006,VITIS,Vitis sp.,Insect damaged,,,5.9,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211222T010542Z,RELEASE-2022
6424c03b-b4e5-499c-84be-17a42280ef06,SCBI_045.basePlot.cfc,D02,SCBI,SCBI_045,tower,deciduousForest,WGS84,38.890566,-78.139432,20.1,358.9,0.1,NEON.DOC.001024vD,2017-07-28T05:10Z,2017-07-30,,39,Woody individual,pole pruner,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=,,,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+STCgDN9r4PVO1+v22hhlJQ==,,,,,,,,,N,13008,NEON.PLA.D02.SCBI.13008,VITIS,Vitis sp.,Insect damaged,,,1.8,,,,,,gchapman@neoninc.org,alandes@field-ops.org,Insect damage; galls,,20211222T010542Z,RELEASE-2022
21497623-cfa4-43d3-80d6-2d3c3762bb4c,SCBI_002.basePlot.cfc,D02,SCBI,SCBI_002,distributed,deciduousForest,WGS84,38.895214,-78.142704,20.3,316,0.95,NEON.DOC.001024vD,2017-07-28T13:30Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=,,,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3uK8zzomnuFncH5BEbQ0yMA==,,,,,,,,,Y,00011,NEON.PLA.D02.SCBI.00011,FRAM2,Fraxinus americana L.,Insect damaged,,,20.3,23.3,19.7,,,,mhughes@field-ops.org,alandes@field-ops.org,Insect damage due to emerald ash borer,,20211222T010542Z,RELEASE-2022
084777bd-1b02-44a8-bf07-d15b40e885b9,SCBI_002.basePlot.cfc,D02,SCBI,SCBI_002,distributed,deciduousForest,WGS84,38.895214,-78.142704,20.3,316,0.95,NEON.DOC.001024vD,2017-07-28T14:47Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=,,,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+m18d9pHIYg=,,,,,,,,,Y,00003,NEON.PLA.D02.SCBI.00003,JUNI,Juglans nigra L.,OK,,,25,,,,,,mhughes@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
3e89ce43-0d22-4546-bd0f-f3dffa8c51db,SCBI_002.basePlot.cfc,D02,SCBI,SCBI_002,distributed,deciduousForest,WGS84,38.895214,-78.142704,20.3,316,0.95,NEON.DOC.001024vD,2017-07-28T15:15Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=,,,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJf9WF7QfSTQI=,,,,,,,,,N,13005,NEON.PLA.D02.SCBI.13005,LITU,Liriodendron tulipifera L.,OK,,,21.7,,,,,,mhughes@field-ops.org,alandes@field-ops.org,"",,20211222T010542Z,RELEASE-2022
b7175dfa-67b1-4e9b-968c-d6739d920a9c,SCBI_045.basePlot.cfc,D02,SCBI,SCBI_045,tower,deciduousForest,WGS84,38.890566,-78.139432,20.1,358.9,0.1,NEON.DOC.001024vD,2017-07-28T19:35Z,2017-07-30,,39,Woody individual,line launcher,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=,,,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds95foKDnOv2fISwfoRT6WqQ==,,,,,,,,,Y,03296,NEON.PLA.D02.SCBI.03296,FRAM2,Fraxinus americana L.,Insect damaged,,,9.7,,,,,,gchapman@neoninc.org,alandes@field-ops.org,Insect damage due to emerald ash borer,,20211222T010542Z,RELEASE-2022
1d0629b3-7872-4545-8b84-08f9c578a394,SCBI_013.basePlot.cfc,D02,SCBI,SCBI_013,distributed,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,2017-07-31T14:15Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=,,,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g65k6lpHDSiM=,,,,,,,,,Y,01531,NEON.PLA.D02.SCBI.01531,QURU,Quercus rubra L.,OK,,,27.3,,,,,,asmith@BattelleEcology.org,llemmon@field-ops.org,"",,20211222T010542Z,RELEASE-2022
0fca8754-de5d-4b1d-ada2-cc9e59721657,SCBI_013.basePlot.cfc,D02,SCBI,SCBI_013,distributed,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,2017-07-31T15:20Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=,,,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvbHeUxF/wuvw=,,,,,,,,,Y,01496,NEON.PLA.D02.SCBI.01496,LITU,Liriodendron tulipifera L.,OK,,,27.8,,,,,,asmith@BattelleEcology.org,llemmon@field-ops.org,"",,20211222T010542Z,RELEASE-2022
506c597f-eeec-4d51-91f1-ddab7b34755d,SCBI_013.basePlot.cfc,D02,SCBI,SCBI_013,distributed,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,2017-07-31T16:45Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=,,,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNval2nAA9NeowUcqOewDRMWA==,,,,,,,,,N,13010Z,NEON.PLA.D02.SCBI.13010Z,QUMO4,Quercus montana Willd.,OK,,,25.7,,,,,,asmith@BattelleEcology.org,llemmon@field-ops.org,"",,20211222T010542Z,RELEASE-2022
8c5291d9-f5dc-4867-97d6-46d1905fa5a4,SCBI_008.basePlot.cfc,D02,SCBI,SCBI_008,distributed,deciduousForest,WGS84,38.887763,-78.147164,20.3,336.7,0.41,NEON.DOC.001024vD,2017-08-01T13:20Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=,,,HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRD9kT8cLinni5xYSAXc7P6A==,,,,"",,,,,N,13011,NEON.PLA.D02.SCBI.13011,QUMO4,Quercus montana Willd.,OK,,,23.9,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
2dba848a-73d6-4115-9e93-63df16caa5de,SCBI_008.basePlot.cfc,D02,SCBI,SCBI_008,distributed,deciduousForest,WGS84,38.887763,-78.147164,20.3,336.7,0.41,NEON.DOC.001024vD,2017-08-01T14:15Z,2017-07-30,,,Woody individual,line launcher,HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=,,,HvxvVDlCk19JlN37PLGpuXmwYTp0GGAS0AF8i8Whh5E=,,,,"",,,,,Y,01103,NEON.PLA.D02.SCBI.01103,QUAL,Quercus alba L.,OK,,,21.3,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
450bf686-9954-4697-84b1-a1bb8cd5da3a,SCBI_011.basePlot.cfc,D02,SCBI,SCBI_011,distributed,deciduousForest,WGS84,38.879734,-78.139901,20.2,365,0.36,NEON.DOC.001024vD,2017-08-01T18:05Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=,,,HvxvVDlCk19LcyNt9GpiizHsoykg80ZnE15ksq6Q/mU=,,,,"",,,,,N,13013,NEON.PLA.D02.SCBI.13013,LITU,Liriodendron tulipifera L.,OK,,,16.9,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
75c4a246-a9fc-4c4c-ba91-a0fd5d8d8c57,SCBI_011.basePlot.cfc,D02,SCBI,SCBI_011,distributed,deciduousForest,WGS84,38.879734,-78.139901,20.2,365,0.36,NEON.DOC.001024vD,2017-08-01T18:44Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=,,,HvxvVDlCk19LcyNt9Gpii5g5y6jx981i5E62QF3DX90=,,,,"",,,,,Y,01758,NEON.PLA.D02.SCBI.01758,LITU,Liriodendron tulipifera L.,OK,,,18.8,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
f02318e7-33c6-4197-87d9-0bd13b7b5d30,SCBI_008.basePlot.cfc,D02,SCBI,SCBI_008,distributed,deciduousForest,WGS84,38.887763,-78.147164,20.3,336.7,0.41,NEON.DOC.001024vD,2017-08-01T20:14Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=,,,HvxvVDlCk18b8byyzvtwUShRHIk63Dg7kN9UQO2N4yA=,,,,"",,,,,N,13012,NEON.PLA.D02.SCBI.13012,QURU,Quercus rubra L.,OK,,,29,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
1c11c654-9e53-45ad-b127-15011f590bd3,SCBI_011.basePlot.cfc,D02,SCBI,SCBI_011,distributed,deciduousForest,WGS84,38.879734,-78.139901,20.2,365,0.36,NEON.DOC.001024vD,2017-08-01T21:20Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=,,,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pojHhigE7qls=,,,,"",,,,,N,13014,NEON.PLA.D02.SCBI.13014,LITU,Liriodendron tulipifera L.,OK,,,17.9,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
756857a5-8fb5-4215-98e8-001a8b34d12f,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,tower,deciduousForest,WGS84,38.894257,-78.137217,20.2,392.4,0.25,NEON.DOC.001024vD,2017-08-02T14:00Z,2017-07-30,,39,Woody individual,line launcher,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=,,,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqu/ThDeFgn+jMPWeZ19THog==,,,,"",,,,,N,13015,NEON.PLA.D02.SCBI.13015,SAAL5,Sassafras albidum (Nutt.) Nees,OK,,,13.9,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
54f962e1-128b-44f3-8ba1-ae9c0d85c2c6,SCBI_067.basePlot.cfc,D02,SCBI,SCBI_067,tower,deciduousForest,WGS84,38.893949,-78.135536,20.3,412.2,0.45,NEON.DOC.001024vD,2017-08-02T17:40Z,2017-07-30,,39,Woody individual,line launcher,HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=,,,HvxvVDlCk19wFqR6DOcuD956vK5ubnMkVv04sYmc+6b9gd6aQmrfUw==,,,,"",,,,,Y,10954,NEON.PLA.D02.SCBI.10954,VITIS,Vitis sp.,OK,,,7.4,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
7b4aef69-e359-4aa0-9622-95ba67dbce9e,SCBI_067.basePlot.cfc,D02,SCBI,SCBI_067,tower,deciduousForest,WGS84,38.893949,-78.135536,20.3,412.2,0.45,NEON.DOC.001024vD,2017-08-02T18:40Z,2017-07-30,,39,Woody individual,line launcher,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=,,,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/DWptAHxoPc=,,,,"",,,,,Y,02369,NEON.PLA.D02.SCBI.02369,JUNI,Juglans nigra L.,Physically damaged,,,13.6,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,Broken branch,,20211221T200933Z,RELEASE-2022
be534bb7-25ad-4091-b2a0-b3f5b0e573aa,SCBI_067.basePlot.cfc,D02,SCBI,SCBI_067,tower,deciduousForest,WGS84,38.893949,-78.135536,20.3,412.2,0.45,NEON.DOC.001024vD,2017-08-02T19:32Z,2017-07-30,,39,Woody individual,line launcher,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=,,,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHlwJns5U6IwI=,,,,"",,,,,Y,02392,NEON.PLA.D02.SCBI.02392,LITU,Liriodendron tulipifera L.,OK,,,14.2,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
8219f0e2-ef7c-46e8-9256-186d315e1da1,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,tower,deciduousForest,WGS84,38.894257,-78.137217,20.2,392.4,0.25,NEON.DOC.001024vD,2017-08-03T02:40Z,2017-07-30,,23,Woody individual,line launcher,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=,,,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKph/B6VMfRQhOk=,,,,"",,,,,Y,02267,NEON.PLA.D02.SCBI.02267,JUNI,Juglans nigra L.,OK,,,14.4,19.4,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
ef09503d-4eb8-4402-b122-e0ceb60f6232,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,tower,deciduousForest,WGS84,38.894257,-78.137217,20.2,392.4,0.25,NEON.DOC.001024vD,2017-08-03T03:15Z,2017-07-30,,,Woody individual,line launcher,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=,,,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9wno991h5BH0=,,,,"",,,,,Y,02256,NEON.PLA.D02.SCBI.02256,LITU,Liriodendron tulipifera L.,OK,,,15.7,,,,,,llemmon@field-ops.org,asmith@BattelleEcology.org,"",,20211221T200933Z,RELEASE-2022
8d66e603-7028-4f65-beac-56da15bf6795,SCBI_007.basePlot.cfc,D02,SCBI,SCBI_007,distributed,deciduousForest,WGS84,38.884909,-78.130305,20.3,409,0.51,NEON.DOC.001024vD,2017-08-03T06:31Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=,,,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11I9kR3Cu3S5o=,,,,"",,,,,Y,01655,NEON.PLA.D02.SCBI.01655,QURU,Quercus rubra L.,Insect damaged,,,8.2,,,,,,alandes@field-ops.org,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
f4dd9382-af45-4f51-b028-e3a1286b6afe,SCBI_006.basePlot.cfc,D02,SCBI,SCBI_006,distributed,pastureHay,WGS84,38.897609,-78.152007,20.1,297.9,0.1,NEON.DOC.001024vD,2017-08-03T13:00Z,2017-07-30,,31,Herbaceous clip strip,clippers,HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=,,,HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/Qa/E+vku/Tm0=,,,126,SCBI_006_126,2,0.1,100,,"","","","","","",,,,,,,,,mhughes@field-ops.org,llemmon@field-ops.org,"",,20211221T200933Z,RELEASE-2022
3da88cc8-3d60-4b2a-836b-39e00c1fa101,SCBI_007.basePlot.cfc,D02,SCBI,SCBI_007,distributed,deciduousForest,WGS84,38.884909,-78.130305,20.3,409,0.51,NEON.DOC.001024vD,2017-08-03T15:30Z,2017-07-30,,31,Woody individual,line launcher,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=,,,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7morTT2uixqGk=,,,,"",,,,,Y,01630,NEON.PLA.D02.SCBI.01630,LITU,Liriodendron tulipifera L.,OK,,,15,,,,,,alandes@field-ops.org,alandes@field-ops.org,"",,20211221T200933Z,RELEASE-2022
